Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 3 ~ AN 6BAR 80C, CA 28.5BAR CV,,,,,,,
2024-06-22 05:52:21.405,108.108,,1.138040,-0.000191,0.000000,0.904376,1.149810,0.018166
2024-06-22 05:52:21.505,108.208,,1.133300,-0.000191,0.000190,0.901483,1.144773,0.018088
2024-06-22 05:52:21.605,108.308,,1.128560,-0.000381,0.000381,0.897928,1.139797,0.018030
2024-06-22 05:52:21.705,108.408,,1.123820,-0.000191,0.000190,0.895119,1.134783,0.017959
2024-06-22 05:52:21.805,108.508,,1.118130,-0.000191,0.000381,0.892180,1.129770,0.017902
2024-06-22 05:52:21.905,108.608,,1.113380,-0.000191,0.000381,0.889317,1.124803,0.017844
2024-06-22 05:52:22.005,108.708,,1.107690,0.000000,0.000190,0.887366,1.119855,0.017786
2024-06-22 05:52:22.105,108.808,,1.102950,0.000000,0.000381,0.884908,1.114740,0.017747
2024-06-22 05:52:22.205,108.908,,1.098210,0.000000,0.000190,0.882871,1.109851,0.017698
2024-06-22 05:52:22.306,109.009,,1.093470,-0.000191,0.000381,0.878211,1.104784,0.017657
2024-06-22 05:52:22.405,109.108,,1.088730,-0.000191,0.000190,0.877884,1.099870,0.017564
2024-06-22 05:52:22.505,109.208,,1.083040,0.000000,0.000190,0.876813,1.094798,0.017558
2024-06-22 05:52:22.605,109.308,,1.078300,-0.000191,0.000381,0.874484,1.089768,0.017536
2024-06-22 05:52:22.705,109.408,,1.073550,-0.000191,0.000190,0.872387,1.084813,0.017448
2024-06-22 05:52:22.805,109.508,,1.063120,-0.000191,0.000381,0.870956,1.079853,0.017448
2024-06-22 05:52:22.905,109.608,,1.058380,-0.000381,0.000381,0.867812,1.074740,0.017419
2024-06-22 05:52:23.005,109.708,,1.053640,0.000000,0.000381,0.865949,1.069806,0.017319
2024-06-22 05:52:23.105,109.808,,1.047950,-0.000381,-0.000190,0.863415,1.064746,0.017319
2024-06-22 05:52:23.205,109.908,,1.043210,-0.000381,0.000190,0.860984,1.059812,0.017268
2024-06-22 05:52:23.305,110.008,,1.038460,-0.000381,0.000571,0.858041,1.054768,0.017161
2024-06-22 05:52:23.405,110.108,,1.032770,-0.000191,0.000381,0.854766,1.049786,0.017161
2024-06-22 05:52:23.505,110.208,,1.028030,-0.000191,0.000000,0.851958,1.044799,0.017095
2024-06-22 05:52:23.605,110.308,,1.023290,0.000000,0.000190,0.847893,1.039839,0.016958
2024-06-22 05:52:23.705,110.408,,1.018550,-0.000191,0.000381,0.843773,1.034783,0.016958
2024-06-22 05:52:23.805,110.508,,1.013810,-0.000191,0.000190,0.840512,1.029817,0.016875
2024-06-22 05:52:23.905,110.608,,1.008120,-0.000191,0.000000,0.835860,1.024761,0.016810
2024-06-22 05:52:24.005,110.708,,1.003370,-0.000191,0.000190,0.831812,1.019858,0.016717
2024-06-22 05:52:24.105,110.808,,0.998630,-0.000191,0.000381,0.827164,1.014753,0.016636
2024-06-22 05:52:24.205,110.908,,0.992940,-0.000191,0.000381,0.822070,1.009808,0.016543
2024-06-22 05:52:24.305,111.008,,0.991990,-0.000191,0.000381,0.816662,1.004787,0.016441
2024-06-22 05:52:24.405,111.108,,0.989150,0.000000,0.000190,0.811064,0.999814,0.016221
2024-06-22 05:52:24.505,111.208,,0.983460,-0.000381,0.000190,0.805254,0.994783,0.016221
2024-06-22 05:52:24.605,111.308,,0.978720,-0.000191,0.000190,0.800121,0.989846,0.016105
2024-06-22 05:52:24.705,111.408,,0.973970,0.000000,0.000190,0.794086,0.984826,0.016002
2024-06-22 05:52:24.805,111.508,,0.968280,0.000000,0.000000,0.788152,0.979855,0.015882
2024-06-22 05:52:24.905,111.608,,0.963540,0.000000,0.000381,0.781457,0.974799,0.015763
2024-06-22 05:52:25.005,111.708,,0.958800,0.000000,-0.000190,0.775045,0.969757,0.015629
2024-06-22 05:52:25.105,111.808,,0.954060,0.000000,0.000000,0.769296,0.964752,0.015386
2024-06-22 05:52:25.205,111.908,,0.948370,0.000000,0.000190,0.762301,0.959817,0.015386
2024-06-22 05:52:25.305,112.008,,0.943630,-0.000191,0.000190,0.755429,0.954766,0.015246
2024-06-22 05:52:25.405,112.108,,0.938890,0.000000,0.000190,0.748851,0.949806,0.014977
2024-06-22 05:52:25.505,112.208,,0.933190,-0.000381,0.000190,0.741978,0.944791,0.014977
2024-06-22 05:52:25.605,112.308,,0.928450,0.000000,0.000000,0.736033,0.939865,0.014840
2024-06-22 05:52:25.705,112.408,,0.923710,-0.000381,0.000190,0.728780,0.934735,0.014576
2024-06-22 05:52:25.805,112.508,,0.913280,0.000000,0.000381,0.723096,0.929808,0.014576
2024-06-22 05:52:25.905,112.608,,0.908540,0.000000,0.000381,0.715915,0.924785,0.014462
2024-06-22 05:52:26.005,112.708,,0.903800,0.000191,0.000190,0.709908,0.919877,0.014318
2024-06-22 05:52:26.105,112.808,,0.898110,-0.000191,0.000381,0.703958,0.914806,0.014198
2024-06-22 05:52:26.205,112.908,,0.893360,0.000000,0.000381,0.697083,0.909861,0.013942
2024-06-22 05:52:26.305,113.008,,0.888620,0.000000,0.000190,0.691271,0.904848,0.013942
2024-06-22 05:52:26.405,113.108,,0.883880,0.000000,0.000381,0.685762,0.899880,0.013825
2024-06-22 05:52:26.505,113.208,,0.879140,0.000000,0.000190,0.678409,0.894896,0.013568
2024-06-22 05:52:26.605,113.308,,0.873450,0.000000,0.000381,0.673073,0.889843,0.013568
2024-06-22 05:52:26.705,113.408,,0.868710,0.000000,0.000190,0.673073,0.889843,0.013461
2024-06-22 05:52:26.805,113.508,,0.863960,0.000000,0.000381,0.660611,0.879888,0.013332
2024-06-22 05:52:26.905,113.608,,0.859220,0.000000,0.000190,0.654151,0.874865,0.013083
2024-06-22 05:52:27.005,113.708,,0.853530,0.000191,0.000381,0.648185,0.869847,0.013083
2024-06-22 05:52:27.105,113.808,,0.848790,0.000191,0.000190,0.642428,0.864822,0.012964
2024-06-22 05:52:27.205,113.908,,0.844050,0.000000,0.000190,0.635833,0.859874,0.012717
2024-06-22 05:52:27.305,114.008,,0.838360,0.000191,0.000381,0.629518,0.854845,0.012717
2024-06-22 05:52:27.405,114.108,,0.833620,0.000000,0.000381,0.623336,0.849834,0.012590
2024-06-22 05:52:27.505,114.208,,0.828870,0.000191,0.000381,0.616842,0.844852,0.012337
2024-06-22 05:52:27.605,114.308,,0.827930,0.000191,0.000381,0.611345,0.839899,0.012337
2024-06-22 05:52:27.705,114.408,,0.824130,0.000191,0.000381,0.604428,0.834824,0.012227
2024-06-22 05:52:27.805,114.508,,0.818440,0.000000,0.000571,0.598107,0.829876,0.011962
2024-06-22 05:52:27.905,114.608,,0.813700,0.000191,0.000571,0.591668,0.824853,0.011962
2024-06-22 05:52:28.005,114.708,,0.808960,0.000000,0.000381,0.585075,0.819867,0.011833
2024-06-22 05:52:28.105,114.808,,0.803270,0.000000,0.000381,0.578882,0.814837,0.011578
2024-06-22 05:52:28.205,114.908,,0.798530,0.000381,0.000571,0.572129,0.809790,0.011578
2024-06-22 05:52:28.305,115.008,,0.793780,0.000000,0.000381,0.565389,0.804842,0.011308
2024-06-22 05:52:28.405,115.108,,0.789040,0.000191,0.000381,0.558449,0.799864,0.011308
2024-06-22 05:52:28.505,115.208,,0.783350,0.000191,0.000571,0.551030,0.794782,0.011169
2024-06-22 05:52:28.605,115.308,,0.778610,0.000000,0.000190,0.544832,0.789864,0.010897
2024-06-22 05:52:28.705,115.408,,0.773870,0.000191,0.000381,0.538459,0.784842,0.010897
2024-06-22 05:52:28.805,115.508,,0.769130,-0.000191,0.000190,0.531130,0.779881,0.010769
2024-06-22 05:52:28.905,115.608,,0.763440,0.000191,0.000381,0.524649,0.774864,0.010623
2024-06-22 05:52:29.006,115.709,,0.758700,0.000191,0.000571,0.517022,0.769838,0.010493
2024-06-22 05:52:29.105,115.808,,0.753950,0.000000,0.000381,0.510125,0.764793,0.010202
2024-06-22 05:52:29.205,115.908,,0.748260,0.000191,0.000381,0.503534,0.759858,0.010202
2024-06-22 05:52:29.305,116.008,,0.743520,0.000191,0.000381,0.495841,0.754825,0.010071
2024-06-22 05:52:29.405,116.108,,0.734040,0.000191,0.000190,0.488375,0.749851,0.009767
2024-06-22 05:52:29.505,116.208,,0.728350,0.000381,0.000381,0.480923,0.744806,0.009767
2024-06-22 05:52:29.605,116.308,,0.724550,0.000191,0.000381,0.473096,0.739881,0.009462
2024-06-22 05:52:29.705,116.408,,0.718860,0.000191,0.000190,0.465266,0.734827,0.009305
2024-06-22 05:52:29.805,116.508,,0.714120,0.000191,0.000571,0.457144,0.729836,0.009305
2024-06-22 05:52:29.905,116.608,,0.708430,0.000381,0.000381,0.449119,0.724838,0.008982
2024-06-22 05:52:30.005,116.708,,0.703690,0.000000,0.000381,0.440459,0.719863,0.008982
2024-06-22 05:52:30.105,116.808,,0.698950,0.000191,0.000381,0.431021,0.714866,0.008620
2024-06-22 05:52:30.205,116.908,,0.694210,0.000191,0.000571,0.422337,0.709873,0.008447
2024-06-22 05:52:30.306,117.009,,0.688520,0.000191,0.000190,0.412273,0.704814,0.008447
2024-06-22 05:52:30.405,117.108,,0.683770,0.000191,0.000381,0.402279,0.699893,0.008046
2024-06-22 05:52:30.505,117.208,,0.679030,0.000191,0.000381,0.388706,0.694854,0.008046
2024-06-22 05:52:30.605,117.308,,0.673340,0.000000,0.000190,0.378928,0.689855,0.007579
2024-06-22 05:52:30.705,117.408,,0.668600,0.000000,0.000190,0.367550,0.684848,0.007579
2024-06-22 05:52:30.805,117.508,,0.668600,0.000000,0.000381,0.354934,0.679883,0.007351
2024-06-22 05:52:30.905,117.608,,0.663860,0.000381,0.000381,0.341083,0.674878,0.006822
2024-06-22 05:52:31.005,117.708,,0.659120,0.000191,0.000190,0.327183,0.669881,0.006822
2024-06-22 05:52:31.105,117.808,,0.653430,0.000381,0.000381,0.311962,0.664835,0.006239
2024-06-22 05:52:31.205,117.908,,0.649630,0.000191,0.000190,0.295945,0.659877,0.005919
2024-06-22 05:52:31.305,118.008,,0.643940,0.000191,0.000381,0.278633,0.654803,0.005573
2024-06-22 05:52:31.405,118.108,,0.638250,0.000191,0.000000,0.260293,0.649843,0.005206
2024-06-22 05:52:31.505,118.208,,0.633510,0.000191,0.000190,0.241029,0.644831,0.005206
2024-06-22 05:52:31.605,118.308,,0.628770,0.000000,0.000190,0.219993,0.639885,0.004400
2024-06-22 05:52:31.705,118.408,,0.624030,0.000381,0.000190,0.198679,0.634852,0.004400
2024-06-22 05:52:31.805,118.508,,0.618340,0.000191,0.000381,0.175272,0.629857,0.003505
2024-06-22 05:52:31.905,118.608,,0.613590,0.000381,0.000190,0.150715,0.624868,0.003014
2024-06-22 05:52:32.005,118.708,,0.608850,0.000191,0.000190,0.125353,0.619886,0.003014
2024-06-22 05:52:32.105,118.808,,0.604110,0.000381,0.000000,0.097585,0.614835,0.001952
2024-06-22 05:52:32.206,118.909,,0.598420,0.000191,0.000190,0.069487,0.609847,0.001390
2024-06-22 05:52:32.305,119.008,,0.593680,0.000000,0.000190,0.038877,0.604820,0.000778
2024-06-22 05:52:32.406,119.109,,0.584200,0.000000,0.000190,0.007064,0.599890,0.000141
2024-06-22 05:52:32.505,119.208,,0.578500,0.000191,0.000190,-0.026019,0.594868,-0.000520
2024-06-22 05:52:32.605,119.308,,0.574710,0.000191,0.000190,-0.060925,0.589860,-0.001218
2024-06-22 05:52:32.705,119.408,,0.569020,0.000000,0.000190,-0.096710,0.584909,-0.001934
2024-06-22 05:52:32.805,119.508,,0.564280,0.000191,0.000381,-0.133861,0.579900,-0.001934
2024-06-22 05:52:32.905,119.608,,0.558590,0.000191,0.000571,-0.172857,0.574913,-0.003457
2024-06-22 05:52:33.005,119.708,,0.554800,0.000191,0.000381,-0.212510,0.569887,-0.004250
2024-06-22 05:52:33.105,119.808,,0.549110,-0.000191,0.000381,-0.253450,0.564872,-0.004250
2024-06-22 05:52:33.205,119.908,,0.544360,0.000191,0.000000,-0.295054,0.559884,-0.005901
2024-06-22 05:52:33.305,120.008,,0.538670,-0.000191,0.000000,-0.337883,0.554838,-0.006758
2024-06-22 05:52:33.405,120.108,,0.533930,0.000000,0.000190,-0.381205,0.549886,-0.006758
2024-06-22 05:52:33.505,120.208,,0.529190,0.000191,0.000190,-0.425239,0.544869,-0.008505
2024-06-22 05:52:33.605,120.308,,0.523500,0.000000,0.000190,-0.469130,0.539889,-0.009383
2024-06-22 05:52:33.705,120.408,,0.518760,0.000000,0.000381,-0.513612,0.534928,-0.009383
2024-06-22 05:52:33.805,120.508,,0.514020,0.000000,0.000000,-0.556935,0.529864,-0.011139
2024-06-22 05:52:33.905,120.608,,0.509270,0.000000,0.000190,-0.600515,0.524899,-0.012010
2024-06-22 05:52:34.005,120.708,,0.509270,0.000000,0.000190,-0.643095,0.519903,-0.012010
2024-06-22 05:52:34.105,120.808,,0.503580,-0.000191,0.000000,-0.685275,0.514899,-0.013705
2024-06-22 05:52:34.205,120.908,,0.498840,-0.000191,0.000190,-0.726053,0.509906,-0.014521
2024-06-22 05:52:34.306,121.009,,0.494100,-0.000191,0.000190,-0.765226,0.504966,-0.015305
2024-06-22 05:52:34.405,121.108,,0.489360,0.000191,0.000381,-0.802914,0.499895,-0.016058
2024-06-22 05:52:34.505,121.208,,0.484620,0.000191,0.000190,-0.837816,0.494989,-0.016756
2024-06-22 05:52:34.605,121.308,,0.478930,0.000000,0.000571,-0.871744,0.489937,-0.017435
2024-06-22 05:52:34.705,121.408,,0.474180,0.000000,0.000000,-0.902684,0.484959,-0.017435
2024-06-22 05:52:34.805,121.508,,0.468490,0.000000,0.000000,-0.930555,0.479954,-0.018611
2024-06-22 05:52:34.905,121.608,,0.464700,-0.000191,0.000381,-0.956218,0.475006,-0.019124
2024-06-22 05:52:35.005,121.708,,0.459010,0.000000,0.000190,-0.978417,0.469962,-0.019568
2024-06-22 05:52:35.105,121.808,,0.454270,-0.000191,0.000571,-0.997751,0.464998,-0.019955
2024-06-22 05:52:35.205,121.908,,0.449530,0.000000,0.000190,-1.014166,0.459935,-0.020283
2024-06-22 05:52:35.305,122.008,,0.443840,0.000000,0.000381,-1.026721,0.454988,-0.020534
2024-06-22 05:52:35.405,122.108,,0.434350,0.000000,0.000381,-1.036890,0.449876,-0.020738
2024-06-22 05:52:35.505,122.208,,0.429610,-0.000381,0.000190,-1.043728,0.444938,-0.020875
2024-06-22 05:52:35.605,122.308,,0.423920,0.000000,0.000190,-1.047370,0.439933,-0.020947
2024-06-22 05:52:35.705,122.408,,0.419180,0.000000,0.000381,-1.048076,0.435005,-0.020962
2024-06-22 05:52:35.805,122.508,,0.414440,-0.000191,0.000000,-1.044698,0.429923,-0.020894
2024-06-22 05:52:35.905,122.608,,0.409700,-0.000191,0.000381,-1.039376,0.424992,-0.020788
2024-06-22 05:52:36.005,122.708,,0.404010,0.000000,0.000190,-1.031339,0.419949,-0.020627
2024-06-22 05:52:36.105,122.808,,0.399260,-0.000191,0.000190,-1.020352,0.414990,-0.020627
2024-06-22 05:52:36.205,122.908,,0.394520,-0.000191,0.000190,-1.007237,0.409909,-0.020145
2024-06-22 05:52:36.305,123.008,,0.388830,-0.000191,0.000381,-0.991500,0.404926,-0.019830
2024-06-22 05:52:36.405,123.108,,0.384090,-0.000191,0.000190,-0.973917,0.399909,-0.019830
2024-06-22 05:52:36.505,123.208,,0.379350,-0.000191,0.000381,-0.954647,0.394971,-0.019093
2024-06-22 05:52:36.605,123.308,,0.374610,-0.000191,0.000381,-0.933509,0.389917,-0.018670
2024-06-22 05:52:36.705,123.408,,0.368920,-0.000191,0.000381,-0.912236,0.384946,-0.018670
2024-06-22 05:52:36.805,123.508,,0.364170,-0.000191,0.000190,-0.889905,0.379950,-0.017798
2024-06-22 05:52:36.905,123.608,,0.359430,-0.000191,0.000190,-0.867101,0.375019,-0.017342
2024-06-22 05:52:37.005,123.708,,0.354690,0.000000,0.000571,-0.843928,0.369958,-0.016879
2024-06-22 05:52:37.105,123.808,,0.349950,-0.000191,0.000381,-0.820721,0.364946,-0.016414
2024-06-22 05:52:37.205,123.908,,0.346150,-0.000191,0.000190,-0.798674,0.359917,-0.015973
2024-06-22 05:52:37.305,124.008,,0.344260,-0.000191,0.000190,-0.777873,0.354927,-0.015557
2024-06-22 05:52:37.405,124.108,,0.339520,-0.000191,0.000571,-0.758065,0.349888,-0.015161
2024-06-22 05:52:37.505,124.208,,0.333830,-0.000191,0.000000,-0.740321,0.344931,-0.014806
2024-06-22 05:52:37.605,124.308,,0.329080,-0.000381,0.000190,-0.724270,0.339905,-0.014485
2024-06-22 05:52:37.705,124.408,,0.324340,-0.000191,0.000190,-0.710525,0.334937,-0.014485
2024-06-22 05:52:37.805,124.508,,0.318650,-0.000191,0.000381,-0.697374,0.329905,-0.013947
2024-06-22 05:52:37.905,124.608,,0.314860,-0.000191,-0.000190,-0.685222,0.324905,-0.013704
2024-06-22 05:52:38.005,124.708,,0.309170,-0.000191,0.000190,-0.674070,0.319930,-0.013481
2024-06-22 05:52:38.105,124.808,,0.304430,-0.000191,0.000190,-0.664759,0.314948,-0.013295
2024-06-22 05:52:38.205,124.908,,0.299680,0.000000,0.000381,-0.656481,0.309899,-0.013130
2024-06-22 05:52:38.305,125.008,,0.294940,-0.000191,0.000190,-0.650734,0.304987,-0.013015
2024-06-22 05:52:38.405,125.108,,0.289250,-0.000381,0.000381,-0.646705,0.299946,-0.012934
2024-06-22 05:52:38.505,125.208,,0.284510,0.000000,0.000000,-0.646510,0.294984,-0.012930
2024-06-22 05:52:38.605,125.308,,0.279770,-0.000191,0.000571,-0.651621,0.289943,-0.013032
2024-06-22 05:52:38.705,125.408,,0.274080,0.000000,0.000190,-0.659130,0.284937,-0.013183
2024-06-22 05:52:38.805,125.508,,0.269340,-0.000191,0.000381,-0.672052,0.279956,-0.013441
2024-06-22 05:52:38.905,125.608,,0.258900,-0.000191,0.000381,-0.689016,0.275010,-0.013780
2024-06-22 05:52:39.005,125.708,,0.254160,-0.000381,0.000381,-0.710515,0.269905,-0.014210
2024-06-22 05:52:39.105,125.808,,0.249420,0.000000,0.000381,-0.735865,0.264993,-0.014717
2024-06-22 05:52:39.205,125.908,,0.244680,-0.000191,0.000190,-0.764153,0.259959,-0.015283
2024-06-22 05:52:39.305,126.008,,0.238990,-0.000572,0.000190,-0.794287,0.254989,-0.015886
2024-06-22 05:52:39.405,126.108,,0.234250,-0.000191,0.000381,-0.823941,0.249899,-0.016479
2024-06-22 05:52:39.505,126.208,,0.229510,-0.000191,0.000190,-0.853541,0.244891,-0.017071
2024-06-22 05:52:39.605,126.308,,0.224760,0.000000,0.000190,-0.880834,0.239933,-0.017617
2024-06-22 05:52:39.705,126.408,,0.219070,-0.000191,0.000190,-0.904730,0.234956,-0.018095
2024-06-22 05:52:39.805,126.508,,0.214330,-0.000191,0.000000,-0.923576,0.229924,-0.018472
2024-06-22 05:52:39.906,126.609,,0.209590,-0.000191,0.000381,-0.938305,0.224982,-0.018766
2024-06-22 05:52:40.005,126.708,,0.204850,-0.000191,0.000381,-0.948504,0.219956,-0.018970
2024-06-22 05:52:40.105,126.808,,0.199160,0.000000,0.000190,-0.956005,0.214984,-0.019120
2024-06-22 05:52:40.206,126.909,,0.194420,-0.000191,0.000190,-0.960416,0.209939,-0.019208
2024-06-22 05:52:40.305,127.008,,0.189670,0.000000,0.000381,-0.963848,0.204939,-0.019277
2024-06-22 05:52:40.405,127.108,,0.184930,-0.000191,0.000190,-0.965316,0.199949,-0.019306
2024-06-22 05:52:40.505,127.208,,0.183980,-0.000191,0.000381,-0.968591,0.194986,-0.019372
2024-06-22 05:52:40.605,127.308,,0.179240,0.000000,0.000381,-0.972364,0.189959,-0.019372
2024-06-22 05:52:40.705,127.408,,0.174500,0.000000,0.000381,-0.977891,0.184984,-0.019447
2024-06-22 05:52:40.805,127.508,,0.169760,0.000000,0.000571,-0.985585,0.179933,-0.019558
2024-06-22 05:52:40.905,127.608,,0.165020,0.000191,0.000190,-0.994966,0.175051,-0.019712
2024-06-22 05:52:41.005,127.708,,0.159330,0.000191,0.000381,-1.006978,0.169950,-0.019899
2024-06-22 05:52:41.105,127.808,,0.154580,-0.000191,0.000381,-1.021104,0.164994,-0.020140
2024-06-22 05:52:41.205,127.908,,0.149840,0.000191,0.000571,-1.035986,0.159975,-0.020422
2024-06-22 05:52:41.305,128.008,,0.144150,0.000000,0.000190,-1.052042,0.154998,-0.020720
2024-06-22 05:52:41.406,128.109,,0.139410,0.000000,0.000381,-1.066566,0.149908,-0.021041
2024-06-22 05:52:41.505,128.208,,0.134670,-0.000191,0.000190,-1.079584,0.144972,-0.021331
2024-06-22 05:52:41.605,128.308,,0.128980,0.000000,0.000381,-1.090729,0.139943,-0.021592
2024-06-22 05:52:41.705,128.408,,0.124240,0.000000,0.000381,-1.099768,0.134972,-0.021815
2024-06-22 05:52:41.805,128.508,,0.119490,0.000000,0.000381,-1.106508,0.129917,-0.021995
2024-06-22 05:52:41.905,128.608,,0.109060,-0.000191,0.000000,-1.110986,0.124946,-0.022130
2024-06-22 05:52:42.005,128.708,,0.104320,-0.000191,0.000381,-1.114538,0.119948,-0.022220
2024-06-22 05:52:42.105,128.808,,0.099580,0.000191,0.000190,-1.118032,0.114993,-0.022291
2024-06-22 05:52:42.205,128.908,,0.094840,0.000000,0.000000,-1.122095,0.109949,-0.022361
2024-06-22 05:52:42.305,129.008,,0.089150,0.000000,0.000190,-1.127735,0.104981,-0.022442
2024-06-22 05:52:42.405,129.108,,0.084400,0.000191,0.000762,-1.133947,0.099995,-0.022555
2024-06-22 05:52:42.505,129.208,,0.079660,0.000000,0.000381,-1.141572,0.095060,-0.022679
2024-06-22 05:52:42.606,129.309,,0.074920,0.000191,0.000190,-1.150689,0.089933,-0.022831
2024-06-22 05:52:42.705,129.408,,0.070180,0.000000,0.000190,-1.158853,0.085022,-0.023014
2024-06-22 05:52:42.805,129.508,,0.064490,0.000191,0.000190,-1.169480,0.080001,-0.023177
2024-06-22 05:52:42.905,129.608,,0.059750,0.000000,0.000000,-1.169480,0.080001,-0.023390
2024-06-22 05:52:43.005,129.708,,0.055010,0.000000,0.000190,-1.188347,0.070002,-0.023584
2024-06-22 05:52:43.105,129.808,,0.049320,0.000000,0.000381,-1.198130,0.065037,-0.023767
2024-06-22 05:52:43.205,129.908,,0.044570,0.000000,0.000190,-1.207945,0.060040,-0.023963
2024-06-22 05:52:43.305,130.008,,0.039830,0.000191,0.000000,-1.217659,0.055071,-0.024159
2024-06-22 05:52:43.405,130.108,,0.044570,0.000191,0.000190,-1.227977,0.049985,-0.024353
2024-06-22 05:52:43.505,130.208,,0.049320,0.000191,0.000190,-0.428493,0.055014,-0.024560
2024-06-22 05:52:43.605,130.308,,0.055010,0.000191,0.000571,-0.125279,0.059962,-0.008570
2024-06-22 05:52:43.705,130.408,,0.054060,0.000191,0.000190,0.092219,0.064963,-0.002506
2024-06-22 05:52:43.805,130.508,,0.059750,0.000191,0.000190,0.271750,0.069897,0.001844
2024-06-22 05:52:43.905,130.608,,0.064490,0.000191,0.000571,0.428231,0.074982,0.005435
2024-06-22 05:52:44.005,130.708,,0.070180,0.000191,0.000381,0.569832,0.079898,0.008565
2024-06-22 05:52:44.105,130.808,,0.073970,0.000381,0.000381,0.698226,0.084911,0.011397
2024-06-22 05:52:44.205,130.908,,0.079660,0.000000,0.000571,0.816180,0.089849,0.013965
2024-06-22 05:52:44.305,131.008,,0.084400,0.000191,0.000190,0.926963,0.094949,0.016324
2024-06-22 05:52:44.405,131.108,,0.089150,0.000191,0.000381,1.030269,0.099884,0.018539
2024-06-22 05:52:44.505,131.208,,0.094840,0.000000,0.000381,1.127786,0.104857,0.020605
2024-06-22 05:52:44.605,131.308,,0.099580,0.000000,0.000190,1.219899,0.109842,0.022556
2024-06-22 05:52:44.705,131.408,,0.105270,0.000381,0.000381,1.307388,0.114851,0.024398
2024-06-22 05:52:44.805,131.508,,0.110010,0.000000,0.000381,1.391817,0.119851,0.026148
2024-06-22 05:52:44.905,131.608,,0.119490,0.000191,0.000571,1.472474,0.124821,0.027836
2024-06-22 05:52:45.005,131.708,,0.124240,0.000191,0.000571,1.551694,0.129792,0.029449
2024-06-22 05:52:45.105,131.808,,0.128980,0.000191,0.000381,1.627983,0.134809,0.031034
2024-06-22 05:52:45.205,131.908,,0.134670,0.000191,0.000381,1.702809,0.139828,0.032560
2024-06-22 05:52:45.305,132.008,,0.134670,0.000191,0.000190,1.775350,0.144784,0.034056
2024-06-22 05:52:45.406,132.109,,0.139410,0.000000,0.000381,1.845149,0.149799,0.035507
2024-06-22 05:52:45.506,132.209,,0.149840,0.000191,0.000571,1.912181,0.154807,0.036903
2024-06-22 05:52:45.605,132.308,,0.154580,0.000381,0.000190,1.976286,0.159840,0.038244
2024-06-22 05:52:45.705,132.408,,0.159330,0.000000,0.000190,2.035705,0.164832,0.039526
2024-06-22 05:52:45.805,132.508,,0.164070,0.000000,0.000381,2.091297,0.169784,0.040714
2024-06-22 05:52:45.905,132.608,,0.169760,0.000191,0.000190,2.142090,0.174858,0.041826
2024-06-22 05:52:46.005,132.708,,0.174500,0.000191,0.000381,2.187442,0.179825,0.042842
2024-06-22 05:52:46.105,132.808,,0.179240,0.000191,0.000571,2.230093,0.184801,0.043749
2024-06-22 05:52:46.205,132.908,,0.183980,0.000191,0.000190,2.269100,0.189820,0.044602
2024-06-22 05:52:46.305,133.008,,0.189670,0.000000,0.000000,2.305990,0.194747,0.045382
2024-06-22 05:52:46.405,133.108,,0.194420,0.000191,0.000381,2.342118,0.199832,0.046120
2024-06-22 05:52:46.505,133.208,,0.199160,0.000191,0.000381,2.377328,0.204781,0.046842
2024-06-22 05:52:46.605,133.308,,0.204850,0.000000,0.000381,2.415452,0.209776,0.047547
2024-06-22 05:52:46.705,133.408,,0.209590,0.000191,0.000190,2.455431,0.214791,0.048309
2024-06-22 05:52:46.805,133.508,,0.214330,0.000381,0.000190,2.499581,0.219834,0.049109
2024-06-22 05:52:46.905,133.608,,0.214330,0.000381,0.000190,2.547628,0.224779,0.049992
2024-06-22 05:52:47.005,133.708,,0.219070,0.000191,0.000000,2.601701,0.229785,0.050953
2024-06-22 05:52:47.105,133.808,,0.223820,0.000191,0.000000,2.661570,0.234726,0.052034
2024-06-22 05:52:47.205,133.908,,0.229510,0.000000,0.000381,2.726726,0.239783,0.053231
2024-06-22 05:52:47.305,134.008,,0.234250,0.000191,0.000190,2.795181,0.244695,0.054535
2024-06-22 05:52:47.406,134.109,,0.238990,0.000000,0.000190,2.864950,0.249720,0.055904
2024-06-22 05:52:47.505,134.208,,0.243730,0.000191,0.000381,2.931675,0.254743,0.057299
2024-06-22 05:52:47.605,134.308,,0.249420,0.000191,0.000190,2.991261,0.259818,0.058634
2024-06-22 05:52:47.705,134.408,,0.254160,0.000000,0.000571,3.034638,0.264787,0.059825
2024-06-22 05:52:47.805,134.508,,0.258900,0.000000,0.000190,3.054837,0.269790,0.060693
2024-06-22 05:52:47.905,134.608,,0.264590,0.000000,0.000381,3.044729,0.274757,0.061097
2024-06-22 05:52:48.005,134.708,,0.269340,0.000000,0.000190,3.005777,0.279822,0.060895
2024-06-22 05:52:48.106,134.809,,0.274080,0.000000,0.000381,2.950571,0.284755,0.060116
2024-06-22 05:52:48.205,134.908,,0.278820,0.000000,0.000190,2.889306,0.289781,0.059011
2024-06-22 05:52:48.305,135.008,,0.284510,0.000191,0.000381,2.829010,0.294730,0.057786
2024-06-22 05:52:48.405,135.108,,0.289250,0.000000,0.000190,2.770434,0.299829,0.056580
