Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,AN 0BAR, CA 0BAR CV,,,,,,,
User Name,OB,,,,,,,
Comment,CV Logger,,,,,,,
Test Channel,System,,,,,,,
Logger Name,Process_Data,,,,,,,
Profile Name,CV.ini,,,,,,,
Number Of Tags,6,,,,,,,
Initial Log Rate,100 ms,,,,,,,
Start Time,2024-06-20 08:19:20,,,,,,,
-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~
,,,Voltage,Cell Voltage 001,Cell Voltage 002,Gamry-01.Current,Gamry-01.Voltage,Gamry-01.current_density
,s,,V,V,V,A,V,A/cm?
Time Stamp,Elapsed Time,File Mark,voltage,cell_voltage_001,cell_voltage_002,Gamry-01.current,Gamry-01.voltage,Gamry-01.current_density
2024-06-20 08:21:23.205,123.100,,0.409700,-0.000381,0.000190,-1.589179,0.425020,-0.031784
2024-06-20 08:21:23.305,123.200,,0.404950,-0.000191,0.000381,-1.535809,0.419984,-0.031784
2024-06-20 08:21:23.405,123.300,,0.399260,-0.000381,0.000571,-1.536277,0.415024,-0.030726
2024-06-20 08:21:23.505,123.400,,0.394520,-0.000191,0.000190,-1.519542,0.409945,-0.030391
2024-06-20 08:21:23.605,123.500,,0.389780,-0.000381,0.000190,-1.522611,0.404951,-0.030391
2024-06-20 08:21:23.705,123.600,,0.384090,-0.000191,0.000000,-1.522109,0.399945,-0.030442
2024-06-20 08:21:23.805,123.700,,0.379350,-0.000191,0.000000,-1.470798,0.389957,-0.030442
2024-06-20 08:21:23.905,123.800,,0.374610,-0.000191,0.000381,-1.470798,0.389957,-0.029416
2024-06-20 08:21:24.005,123.900,,0.368920,-0.000191,0.000190,-1.466638,0.384989,-0.029333
2024-06-20 08:21:24.105,124.000,,0.364170,0.000000,0.000381,-1.472920,0.379999,-0.029333
2024-06-20 08:21:24.205,124.100,,0.359430,0.000000,0.000381,-1.466219,0.375055,-0.029324
2024-06-20 08:21:24.305,124.200,,0.353740,0.000000,0.000381,-1.430172,0.369997,-0.028603
2024-06-20 08:21:24.405,124.300,,0.349000,0.000000,0.000190,-1.420807,0.364981,-0.028603
2024-06-20 08:21:24.505,124.400,,0.344260,0.000191,0.000381,-1.400887,0.359956,-0.028018
2024-06-20 08:21:24.605,124.500,,0.339520,0.000000,0.000190,-1.399118,0.354984,-0.027982
2024-06-20 08:21:24.705,124.600,,0.334770,0.000000,0.000000,-1.392046,0.349909,-0.027982
2024-06-20 08:21:24.805,124.700,,0.330030,0.000000,0.000190,-1.341496,0.344973,-0.026830
2024-06-20 08:21:24.905,124.800,,0.324340,0.000191,0.000190,-1.324132,0.334990,-0.026830
2024-06-20 08:21:25.005,124.900,,0.319600,-0.000381,0.000381,-1.324132,0.334990,-0.026483
2024-06-20 08:21:25.105,125.000,,0.313910,0.000000,0.000381,-1.310298,0.329951,-0.026206
2024-06-20 08:21:25.205,125.100,,0.309170,0.000191,0.000190,-1.294958,0.324930,-0.026206
2024-06-20 08:21:25.305,125.200,,0.304430,0.000000,0.000000,-1.251031,0.319960,-0.025021
2024-06-20 08:21:25.405,125.300,,0.298740,0.000000,0.000190,-1.238161,0.314984,-0.024763
2024-06-20 08:21:25.505,125.400,,0.294940,-0.000191,0.000381,-1.202347,0.309924,-0.024763
2024-06-20 08:21:25.605,125.500,,0.289250,0.000000,0.000000,-1.183425,0.305019,-0.023669
2024-06-20 08:21:25.705,125.600,,0.284510,-0.000381,0.000381,-1.157273,0.299993,-0.023145
2024-06-20 08:21:25.805,125.700,,0.279770,0.000000,0.000381,-1.134028,0.295029,-0.023145
2024-06-20 08:21:25.905,125.800,,0.274080,-0.000191,0.000190,-1.094174,0.289977,-0.021883
2024-06-20 08:21:26.005,125.900,,0.269340,0.000000,0.000000,-1.069381,0.284955,-0.021388
2024-06-20 08:21:26.105,126.000,,0.264590,-0.000191,0.000381,-1.058348,0.279992,-0.021388
2024-06-20 08:21:26.205,126.100,,0.258900,-0.000191,0.000190,-1.019455,0.275041,-0.020389
2024-06-20 08:21:26.305,126.200,,0.254160,0.000000,0.000190,-0.984223,0.269921,-0.019684
2024-06-20 08:21:26.405,126.300,,0.249420,-0.000191,0.000381,-0.947653,0.265015,-0.019684
2024-06-20 08:21:26.505,126.400,,0.249420,0.000000,0.000190,-0.914448,0.259983,-0.018289
2024-06-20 08:21:26.605,126.500,,0.238990,0.000000,0.000381,-0.897813,0.255008,-0.017956
2024-06-20 08:21:26.705,126.600,,0.235200,-0.000191,0.000381,-0.860778,0.249917,-0.017956
2024-06-20 08:21:26.805,126.700,,0.229510,0.000000,0.000381,-0.830145,0.244890,-0.016603
2024-06-20 08:21:26.905,126.800,,0.224760,-0.000191,0.000381,-0.786232,0.234968,-0.016202
2024-06-20 08:21:27.005,126.900,,0.219070,0.000000,0.000381,-0.786232,0.234968,-0.015725
2024-06-20 08:21:27.105,127.000,,0.214330,0.000000,0.000381,-0.753109,0.229936,-0.015062
2024-06-20 08:21:27.205,127.100,,0.209590,-0.000191,0.000000,-0.723822,0.224992,-0.015062
2024-06-20 08:21:27.305,127.200,,0.204850,0.000000,0.000190,-0.695456,0.219966,-0.013909
2024-06-20 08:21:27.405,127.300,,0.199160,-0.000191,0.000381,-0.666686,0.214984,-0.013334
2024-06-20 08:21:27.505,127.400,,0.194420,-0.000191,0.000381,-0.640415,0.209944,-0.013334
2024-06-20 08:21:27.605,127.500,,0.189670,0.000000,0.000381,-0.614991,0.204933,-0.012300
2024-06-20 08:21:27.705,127.600,,0.184930,0.000000,-0.000190,-0.588344,0.199958,-0.011767
2024-06-20 08:21:27.805,127.700,,0.179240,-0.000191,0.000381,-0.565811,0.194990,-0.011767
2024-06-20 08:21:27.905,127.800,,0.174500,0.000000,0.000000,-0.541930,0.189949,-0.010839
2024-06-20 08:21:28.005,127.900,,0.169760,0.000191,0.000381,-0.500092,0.179932,-0.010426
2024-06-20 08:21:28.105,128.000,,0.164070,0.000000,0.000190,-0.500092,0.179932,-0.010002
2024-06-20 08:21:28.205,128.100,,0.159330,-0.000191,0.000381,-0.480181,0.175040,-0.009604
2024-06-20 08:21:28.305,128.200,,0.154580,-0.000191,0.000000,-0.460387,0.169933,-0.009604
2024-06-20 08:21:28.405,128.300,,0.149840,0.000000,0.000381,-0.442758,0.164966,-0.008855
2024-06-20 08:21:28.505,128.400,,0.145100,0.000000,0.000000,-0.427607,0.159958,-0.008552
2024-06-20 08:21:28.605,128.500,,0.139410,-0.000191,0.000381,-0.412061,0.154978,-0.008552
2024-06-20 08:21:28.705,128.600,,0.134670,-0.000191,0.000190,-0.397962,0.149896,-0.007959
2024-06-20 08:21:28.805,128.700,,0.129930,-0.000191,0.000381,-0.383695,0.144957,-0.007674
2024-06-20 08:21:28.905,128.800,,0.125180,-0.000191,0.000190,-0.371229,0.139921,-0.007674
2024-06-20 08:21:29.005,128.900,,0.119490,-0.000381,0.000571,-0.359463,0.134943,-0.007189
2024-06-20 08:21:29.105,129.000,,0.114750,-0.000381,0.000000,-0.348486,0.129901,-0.006970
2024-06-20 08:21:29.205,129.100,,0.109060,-0.000381,0.000190,-0.337266,0.124919,-0.006970
2024-06-20 08:21:29.305,129.200,,0.110010,-0.000191,0.000190,-0.327389,0.119937,-0.006548
2024-06-20 08:21:29.405,129.300,,0.104320,-0.000381,0.000381,-0.312171,0.109923,-0.006424
2024-06-20 08:21:29.505,129.400,,0.099580,0.000191,0.000381,-0.312171,0.109923,-0.006243
2024-06-20 08:21:29.605,129.500,,0.090100,-0.000191,0.000000,-0.303530,0.104958,-0.006071
2024-06-20 08:21:29.705,129.600,,0.084400,-0.000191,0.000190,-0.296946,0.099965,-0.005939
2024-06-20 08:21:29.805,129.700,,0.079660,-0.000191,0.000190,-0.289500,0.095040,-0.005790
2024-06-20 08:21:29.905,129.800,,0.074920,-0.000572,0.000000,-0.282007,0.089909,-0.005640
2024-06-20 08:21:30.005,129.900,,0.069230,-0.000381,0.000000,-0.275179,0.084980,-0.005504
2024-06-20 08:21:30.105,130.000,,0.064490,-0.000191,0.000381,-0.268556,0.079967,-0.005371
2024-06-20 08:21:30.205,130.100,,0.059750,0.000000,0.000000,-0.262534,0.075046,-0.005251
2024-06-20 08:21:30.305,130.200,,0.055010,-0.000381,-0.000190,-0.257106,0.069967,-0.005251
2024-06-20 08:21:30.405,130.300,,0.049320,-0.000191,0.000190,-0.252066,0.065011,-0.005041
2024-06-20 08:21:30.505,130.400,,0.044570,-0.000381,0.000190,-0.240105,0.055046,-0.004975
2024-06-20 08:21:30.605,130.500,,0.039830,-0.000191,0.000381,-0.240105,0.055046,-0.004802
2024-06-20 08:21:30.705,130.600,,0.044570,-0.000191,0.000190,-0.233851,0.049951,-0.004677
2024-06-20 08:21:30.805,130.700,,0.049320,-0.000191,0.000381,-0.199539,0.055022,-0.003991
2024-06-20 08:21:30.905,130.800,,0.054060,-0.000381,0.000381,-0.185113,0.059982,-0.003702
2024-06-20 08:21:31.005,130.900,,0.059750,-0.000381,0.000190,-0.174122,0.064993,-0.003482
2024-06-20 08:21:31.105,131.000,,0.064490,-0.000191,0.000381,-0.166047,0.069949,-0.003321
2024-06-20 08:21:31.205,131.100,,0.070180,-0.000381,0.000190,-0.158936,0.075030,-0.003179
2024-06-20 08:21:31.305,131.200,,0.074920,-0.000191,0.000381,-0.152316,0.079955,-0.003046
2024-06-20 08:21:31.405,131.300,,0.079660,-0.000381,0.000190,-0.146236,0.084960,-0.002925
2024-06-20 08:21:31.505,131.400,,0.084400,-0.000381,0.000190,-0.139993,0.089895,-0.002800
2024-06-20 08:21:31.605,131.500,,0.090100,-0.000381,0.000000,-0.135111,0.095015,-0.002702
2024-06-20 08:21:31.705,131.600,,0.094840,-0.000381,0.000190,-0.130268,0.099952,-0.002702
2024-06-20 08:21:31.805,131.700,,0.099580,-0.000381,0.000190,-0.124966,0.104936,-0.002499
2024-06-20 08:21:31.905,131.800,,0.105270,-0.000381,0.000000,-0.114832,0.114933,-0.002389
2024-06-20 08:21:32.005,131.900,,0.110010,-0.000191,0.000190,-0.114832,0.114933,-0.002297
2024-06-20 08:21:32.105,132.000,,0.113800,-0.000191,0.000381,-0.110507,0.119903,-0.002210
2024-06-20 08:21:32.205,132.100,,0.119490,-0.000572,0.000190,-0.105666,0.124893,-0.002113
2024-06-20 08:21:32.305,132.200,,0.124240,-0.000572,0.000190,-0.100381,0.129873,-0.002008
2024-06-20 08:21:32.405,132.300,,0.129930,-0.000572,0.000190,-0.095260,0.134909,-0.001905
2024-06-20 08:21:32.505,132.400,,0.129930,-0.000381,0.000381,-0.089635,0.139892,-0.001793
2024-06-20 08:21:32.605,132.500,,0.139410,-0.000381,0.000000,-0.083921,0.144921,-0.001678
2024-06-20 08:21:32.705,132.600,,0.145100,-0.000381,0.000000,-0.077867,0.149862,-0.001557
2024-06-20 08:21:32.805,132.700,,0.149840,-0.000381,0.000190,-0.070688,0.154940,-0.001414
2024-06-20 08:21:32.905,132.800,,0.154580,-0.000572,0.000190,-0.063576,0.159918,-0.001272
2024-06-20 08:21:33.005,132.900,,0.159330,-0.000381,0.000381,-0.055089,0.164927,-0.001102
2024-06-20 08:21:33.105,133.000,,0.164070,-0.000572,0.000190,-0.046676,0.169892,-0.000934
2024-06-20 08:21:33.205,133.100,,0.169760,-0.000381,0.000000,-0.037463,0.174997,-0.000749
2024-06-20 08:21:33.305,133.200,,0.174500,-0.000381,-0.000190,-0.013769,0.184926,-0.000517
2024-06-20 08:21:33.405,133.300,,0.179240,-0.000572,-0.000190,-0.013769,0.184926,-0.000275
2024-06-20 08:21:33.505,133.400,,0.184930,-0.000381,0.000000,0.000193,0.189898,0.000004
2024-06-20 08:21:33.605,133.500,,0.189670,-0.000381,0.000571,0.015128,0.194915,0.000303
2024-06-20 08:21:33.705,133.600,,0.194420,-0.000381,0.000000,0.030880,0.199900,0.000618
2024-06-20 08:21:33.805,133.700,,0.200110,-0.000572,0.000381,0.047052,0.204885,0.000941
2024-06-20 08:21:33.906,133.801,,0.203900,-0.000191,0.000190,0.069927,0.209890,0.001399
2024-06-20 08:21:34.005,133.900,,0.209590,-0.000381,0.000000,0.092547,0.214923,0.001851
2024-06-20 08:21:34.105,134.000,,0.214330,-0.000381,0.000000,0.117134,0.219909,0.002343
2024-06-20 08:21:34.205,134.100,,0.220020,-0.000572,0.000000,0.146093,0.224938,0.002922
2024-06-20 08:21:34.305,134.200,,0.224760,-0.000763,0.000190,0.181277,0.229875,0.003626
2024-06-20 08:21:34.405,134.300,,0.229510,-0.000572,0.000381,0.217141,0.234892,0.004343
2024-06-20 08:21:34.505,134.400,,0.234250,-0.000381,0.000381,0.256938,0.239878,0.005139
2024-06-20 08:21:34.605,134.500,,0.238990,-0.000381,0.000000,0.303567,0.244827,0.006071
2024-06-20 08:21:34.705,134.600,,0.244680,-0.000381,0.000381,0.352807,0.249837,0.007056
2024-06-20 08:21:34.805,134.700,,0.249420,-0.000572,0.000190,0.410135,0.254909,0.008203
2024-06-20 08:21:34.905,134.800,,0.255110,-0.000191,0.000190,0.469514,0.259897,0.009390
2024-06-20 08:21:35.005,134.900,,0.259850,-0.000381,0.000190,0.543009,0.264921,0.010860
2024-06-20 08:21:35.105,135.000,,0.264590,-0.000381,0.000190,0.617702,0.269855,0.012354
2024-06-20 08:21:35.205,135.100,,0.269340,-0.000191,0.000571,0.702049,0.274930,0.014041
2024-06-20 08:21:35.305,135.200,,0.274080,-0.000381,0.000190,0.789718,0.279892,0.015794
2024-06-20 08:21:35.405,135.300,,0.279770,-0.000572,0.000381,0.877514,0.284852,0.017550
2024-06-20 08:21:35.505,135.400,,0.284510,-0.000381,0.000190,0.984743,0.289863,0.019695
2024-06-20 08:21:35.605,135.500,,0.289250,-0.000381,0.000190,1.091428,0.294874,0.021829
2024-06-20 08:21:35.705,135.600,,0.293990,-0.000191,0.000190,1.194203,0.299874,0.023884
2024-06-20 08:21:35.805,135.700,,0.293990,-0.000381,0.000000,1.283322,0.304890,0.025666
2024-06-20 08:21:35.905,135.800,,0.298740,-0.000572,0.000571,1.365374,0.309828,0.027307
2024-06-20 08:21:36.005,135.900,,0.304430,-0.000381,0.000190,1.440116,0.314829,0.028802
2024-06-20 08:21:36.105,136.000,,0.309170,-0.000381,0.000381,1.475685,0.319838,0.029514
2024-06-20 08:21:36.205,136.100,,0.319600,-0.000381,0.000571,1.522809,0.324808,0.030456
2024-06-20 08:21:36.305,136.200,,0.324340,-0.000381,-0.000190,1.531292,0.329799,0.030626
2024-06-20 08:21:36.405,136.300,,0.329080,-0.000381,0.000000,1.529153,0.334804,0.030583
2024-06-20 08:21:36.505,136.400,,0.334770,-0.000381,0.000190,1.547744,0.339825,0.030955
2024-06-20 08:21:36.605,136.500,,0.339520,-0.000381,0.000190,1.539413,0.344812,0.030788
2024-06-20 08:21:36.705,136.600,,0.344260,-0.000191,0.000190,1.532009,0.349814,0.030640
2024-06-20 08:21:36.805,136.700,,0.349000,-0.000191,0.000000,1.511778,0.354782,0.030236
2024-06-20 08:21:36.905,136.800,,0.354690,-0.000381,0.000190,1.543993,0.359834,0.030880
2024-06-20 08:21:37.005,136.900,,0.359430,-0.000191,0.000381,1.531576,0.364832,0.030632
2024-06-20 08:21:37.105,137.000,,0.364170,-0.000191,0.000381,1.517188,0.369844,0.030344
2024-06-20 08:21:37.205,137.100,,0.368920,-0.000191,0.000381,1.558758,0.374869,0.031175
2024-06-20 08:21:37.305,137.200,,0.374610,-0.000191,0.000190,1.560610,0.379859,0.031212
2024-06-20 08:21:37.405,137.300,,0.379350,-0.000191,0.000000,1.571167,0.384821,0.031423
2024-06-20 08:21:37.505,137.400,,0.384090,-0.000191,0.000190,1.569090,0.389827,0.031382
2024-06-20 08:21:37.605,137.500,,0.388830,0.000000,0.000381,1.595677,0.399831,0.031498
2024-06-20 08:21:37.705,137.600,,0.394520,-0.000191,0.000000,1.595677,0.399831,0.031914
2024-06-20 08:21:37.805,137.700,,0.399260,-0.000191,0.000190,1.616052,0.404815,0.032321
2024-06-20 08:21:37.905,137.800,,0.404010,-0.000191,0.000190,1.617885,0.409795,0.032358
2024-06-20 08:21:38.005,137.900,,0.408750,0.000000,0.000190,1.616200,0.414846,0.032324
2024-06-20 08:21:38.105,138.000,,0.414440,0.000191,0.000381,1.644183,0.419840,0.032884
2024-06-20 08:21:38.205,138.100,,0.419180,0.000191,0.000190,1.658044,0.424881,0.033161
2024-06-20 08:21:38.305,138.200,,0.423920,0.000000,0.000190,1.687809,0.429820,0.033756
2024-06-20 08:21:38.405,138.300,,0.428660,-0.000191,0.000190,1.674650,0.434840,0.033493
2024-06-20 08:21:38.505,138.400,,0.434350,-0.000191,0.000381,1.704030,0.439828,0.034081
2024-06-20 08:21:38.605,138.500,,0.439090,0.000000,0.000381,1.686327,0.444813,0.033727
2024-06-20 08:21:38.705,138.600,,0.443840,0.000000,0.000190,1.728565,0.449743,0.034571
2024-06-20 08:21:38.805,138.700,,0.449530,0.000000,0.000190,1.732696,0.454824,0.034654
2024-06-20 08:21:38.905,138.800,,0.452370,-0.000191,0.000381,1.736370,0.459838,0.034727
2024-06-20 08:21:39.005,138.900,,0.454270,0.000000,0.000190,1.787531,0.469843,0.034839
2024-06-20 08:21:39.105,139.000,,0.459010,0.000000,0.000190,1.787531,0.469843,0.035751
2024-06-20 08:21:39.205,139.100,,0.469440,-0.000191,0.000381,1.801068,0.474840,0.036021
2024-06-20 08:21:39.305,139.200,,0.474180,-0.000191,0.000381,1.815342,0.479849,0.036307
2024-06-20 08:21:39.405,139.300,,0.478930,-0.000191,0.000381,1.794316,0.484839,0.035886
2024-06-20 08:21:39.505,139.400,,0.483670,0.000000,0.000190,1.836004,0.489816,0.036720
2024-06-20 08:21:39.605,139.500,,0.489360,0.000191,0.000190,1.859882,0.494845,0.037198
2024-06-20 08:21:39.705,139.600,,0.494100,0.000000,0.000190,1.861593,0.499815,0.037232
2024-06-20 08:21:39.805,139.700,,0.498840,0.000191,0.000381,1.909751,0.504836,0.038195
2024-06-20 08:21:39.905,139.800,,0.503580,0.000000,0.000381,1.880009,0.509813,0.037600
2024-06-20 08:21:40.005,139.900,,0.509270,0.000000,0.000190,1.945398,0.514753,0.038908
2024-06-20 08:21:40.105,140.000,,0.514020,0.000000,0.000381,1.937945,0.519798,0.038759
2024-06-20 08:21:40.205,140.100,,0.518760,0.000000,0.000190,1.970603,0.524772,0.039412
2024-06-20 08:21:40.305,140.200,,0.524450,-0.000191,0.000000,1.994985,0.529734,0.039900
2024-06-20 08:21:40.405,140.300,,0.529190,0.000000,0.000190,1.975583,0.534786,0.039512
2024-06-20 08:21:40.505,140.400,,0.533930,0.000000,0.000190,2.044027,0.539791,0.040881
2024-06-20 08:21:40.605,140.500,,0.539620,-0.000191,0.000190,2.059632,0.544746,0.041193
2024-06-20 08:21:40.705,140.600,,0.543420,0.000000,0.000190,2.105838,0.554707,0.041136
2024-06-20 08:21:40.805,140.700,,0.549110,-0.000191,0.000190,2.105838,0.554707,0.042117
2024-06-20 08:21:40.905,140.800,,0.553850,-0.000191,0.000190,2.131425,0.559786,0.042629
2024-06-20 08:21:41.005,140.900,,0.558590,0.000000,0.000571,2.173271,0.564757,0.043465
2024-06-20 08:21:41.105,141.000,,0.564280,-0.000191,0.000000,2.168264,0.569784,0.043365
2024-06-20 08:21:41.205,141.100,,0.569020,-0.000191,0.000190,2.231512,0.574800,0.044630
2024-06-20 08:21:41.305,141.200,,0.573760,0.000000,0.000190,2.218047,0.579817,0.044361
2024-06-20 08:21:41.405,141.300,,0.578500,0.000000,0.000190,2.240268,0.584809,0.044805
2024-06-20 08:21:41.505,141.400,,0.583250,-0.000191,0.000000,2.285629,0.589766,0.045713
2024-06-20 08:21:41.605,141.500,,0.588940,-0.000381,0.000190,2.337298,0.594751,0.046746
2024-06-20 08:21:41.705,141.600,,0.593680,0.000000,0.000000,2.346233,0.599792,0.046925
2024-06-20 08:21:41.805,141.700,,0.598420,0.000000,0.000190,2.358854,0.604726,0.047177
2024-06-20 08:21:41.905,141.800,,0.604110,-0.000191,0.000381,2.427628,0.609734,0.048553
2024-06-20 08:21:42.005,141.900,,0.608850,0.000000,0.000190,2.418850,0.614727,0.048377
2024-06-20 08:21:42.105,142.000,,0.612650,-0.000191,0.000000,2.444827,0.619785,0.048897
2024-06-20 08:21:42.205,142.100,,0.619280,-0.000191,0.000000,2.506546,0.624758,0.050131
2024-06-20 08:21:42.305,142.200,,0.624030,-0.000381,0.000381,2.490927,0.629763,0.049819
2024-06-20 08:21:42.405,142.300,,0.628770,-0.000191,0.000190,2.585442,0.639786,0.050065
2024-06-20 08:21:42.505,142.400,,0.633510,-0.000381,0.000190,2.585442,0.639786,0.051709
2024-06-20 08:21:42.605,142.500,,0.639200,-0.000191,0.000190,2.589443,0.644723,0.051789
2024-06-20 08:21:42.705,142.600,,0.643940,0.000000,0.000190,2.628844,0.649728,0.052577
2024-06-20 08:21:42.805,142.700,,0.648680,-0.000191,-0.000381,2.591327,0.654687,0.051827
2024-06-20 08:21:42.905,142.800,,0.654370,-0.000191,-0.000381,2.638605,0.659778,0.052772
2024-06-20 08:21:43.005,142.900,,0.659120,-0.000191,0.000190,2.687713,0.664729,0.053754
2024-06-20 08:21:43.105,143.000,,0.663860,-0.000191,0.000190,2.700559,0.669785,0.054011
2024-06-20 08:21:43.205,143.100,,0.668600,-0.000191,0.000190,2.695676,0.674765,0.053914
2024-06-20 08:21:43.305,143.200,,0.673340,-0.000191,0.000000,2.703866,0.679791,0.054077
2024-06-20 08:21:43.405,143.300,,0.679030,-0.000381,0.000190,2.707971,0.684749,0.054159
2024-06-20 08:21:43.505,143.400,,0.683770,-0.000572,0.000190,2.799918,0.689734,0.055998
2024-06-20 08:21:43.605,143.500,,0.688520,-0.000191,0.000000,2.785187,0.694733,0.055704
2024-06-20 08:21:43.705,143.600,,0.694210,-0.000381,0.000190,2.783948,0.699789,0.055679
2024-06-20 08:21:43.805,143.700,,0.698950,0.000000,0.000190,2.800725,0.704704,0.056014
2024-06-20 08:21:43.905,143.800,,0.703690,-0.000191,0.000381,2.788074,0.709774,0.055761
2024-06-20 08:21:44.005,143.900,,0.708430,-0.000381,0.000190,2.803348,0.714744,0.056067
2024-06-20 08:21:44.105,144.000,,0.714120,-0.000381,0.000190,2.826071,0.719753,0.056521
2024-06-20 08:21:44.205,144.100,,0.718860,-0.000381,0.000190,2.818032,0.724726,0.056361
2024-06-20 08:21:44.305,144.200,,0.723610,-0.000381,0.000571,2.839206,0.729725,0.056784
2024-06-20 08:21:44.405,144.300,,0.728350,-0.000381,0.000190,2.852599,0.734711,0.057052
2024-06-20 08:21:44.505,144.400,,0.733090,-0.000381,0.000190,2.805192,0.739780,0.056104
2024-06-20 08:21:44.605,144.500,,0.738780,-0.000381,0.000381,2.821363,0.744694,0.056427
2024-06-20 08:21:44.705,144.600,,0.743520,-0.000381,0.000190,2.855502,0.749734,0.057110
2024-06-20 08:21:44.805,144.700,,0.749210,-0.000191,0.000190,2.849890,0.754708,0.056998
2024-06-20 08:21:44.905,144.800,,0.753950,-0.000572,-0.000190,2.855908,0.759748,0.057118
2024-06-20 08:21:45.005,144.900,,0.758700,-0.000381,0.000190,2.813623,0.764695,0.056272
2024-06-20 08:21:45.105,145.000,,0.763440,-0.000572,0.000000,2.799213,0.769722,0.055984
2024-06-20 08:21:45.205,145.100,,0.769130,-0.000572,0.000190,2.849891,0.779777,0.056998
2024-06-20 08:21:45.305,145.200,,0.772920,-0.000381,0.000190,2.849891,0.779777,0.056998
2024-06-20 08:21:45.405,145.300,,0.773870,-0.000572,0.000000,2.788990,0.784750,0.055780
2024-06-20 08:21:45.505,145.400,,0.778610,-0.000381,0.000381,2.790477,0.789768,0.055780
2024-06-20 08:21:45.605,145.500,,0.783350,-0.000572,0.000190,2.804428,0.794689,0.055810
2024-06-20 08:21:45.705,145.600,,0.789040,-0.000381,0.000190,2.797744,0.799756,0.055955
2024-06-20 08:21:45.805,145.700,,0.798530,-0.000381,0.000571,2.809399,0.804739,0.055955
2024-06-20 08:21:45.905,145.800,,0.803270,-0.000381,0.000190,2.757756,0.809675,0.056188
2024-06-20 08:21:46.005,145.900,,0.808010,-0.000763,0.000000,2.750058,0.814730,0.055155
2024-06-20 08:21:46.105,146.000,,0.813700,-0.000381,0.000000,2.764908,0.819768,0.055001
2024-06-20 08:21:46.205,146.100,,0.818440,-0.000572,0.000000,2.729641,0.824749,0.055298
2024-06-20 08:21:46.305,146.200,,0.823180,-0.000191,0.000381,2.734070,0.829779,0.054593
2024-06-20 08:21:46.406,146.301,,0.828870,-0.000381,0.000190,2.658047,0.834729,0.054681
2024-06-20 08:21:46.505,146.400,,0.833620,-0.000381,0.000190,2.707450,0.839809,0.053161
2024-06-20 08:21:46.605,146.500,,0.838360,-0.000572,0.000000,2.663865,0.849735,0.054149
2024-06-20 08:21:46.705,146.600,,0.844050,-0.000381,0.000190,2.663865,0.849735,0.053277
2024-06-20 08:21:46.805,146.700,,0.848790,-0.000572,0.000190,2.650627,0.854750,0.053277
2024-06-20 08:21:46.905,146.800,,0.853530,-0.000763,0.000190,2.633413,0.859790,0.053013
2024-06-20 08:21:47.005,146.900,,0.859220,-0.000381,0.000381,2.616628,0.864739,0.052333
2024-06-20 08:21:47.105,147.000,,0.863020,-0.000191,0.000190,2.567274,0.869760,0.052333
2024-06-20 08:21:47.205,147.100,,0.868710,-0.000572,0.000000,2.594339,0.874780,0.051345
2024-06-20 08:21:47.305,147.200,,0.873450,-0.000572,0.000190,2.572741,0.879802,0.051455
2024-06-20 08:21:47.405,147.300,,0.878190,-0.000381,0.000381,2.524607,0.884747,0.051455
2024-06-20 08:21:47.505,147.400,,0.883880,-0.000381,0.000190,2.521586,0.889753,0.050492
2024-06-20 08:21:47.605,147.500,,0.888620,-0.000381,0.000190,2.489945,0.894813,0.049799
2024-06-20 08:21:47.705,147.600,,0.893360,-0.000572,0.000381,2.509548,0.899799,0.049799
2024-06-20 08:21:47.805,147.700,,0.899050,-0.000572,0.000190,2.481152,0.904768,0.050191
2024-06-20 08:21:47.905,147.800,,0.903800,-0.000381,0.000190,2.466833,0.909778,0.049623
2024-06-20 08:21:48.005,147.900,,0.908540,-0.000381,-0.000190,2.409176,0.914731,0.049337
2024-06-20 08:21:48.105,148.000,,0.913280,-0.000572,0.000000,2.448793,0.919794,0.048184
2024-06-20 08:21:48.205,148.100,,0.918020,-0.000381,0.000000,2.419128,0.924707,0.048976
2024-06-20 08:21:48.305,148.200,,0.923710,-0.000381,0.000190,2.382595,0.929724,0.048383
2024-06-20 08:21:48.405,148.300,,0.928450,-0.000381,0.000190,2.395361,0.934665,0.047907
2024-06-20 08:21:48.505,148.400,,0.933190,-0.000381,0.000000,2.350456,0.939792,0.047907
2024-06-20 08:21:48.605,148.500,,0.933190,-0.000381,-0.000190,2.398685,0.944731,0.047009
2024-06-20 08:21:48.705,148.600,,0.938890,-0.000381,0.000190,2.344432,0.949737,0.046889
2024-06-20 08:21:48.805,148.700,,0.948370,-0.008964,-0.008380,2.353308,0.954696,0.046889
2024-06-20 08:21:48.905,148.800,,0.954060,-0.000572,0.000000,2.295447,0.959740,0.047066
2024-06-20 08:21:49.006,148.901,,0.958800,-0.000381,0.000381,2.372804,0.964685,0.047456
2024-06-20 08:21:49.105,149.000,,0.963540,-0.000381,0.000000,2.314344,0.969679,0.047456
